year_month_day_hour,HUMI,PRES,TEMP,Iws
2010-1-23 20:00,80,1019.9,9.2,7.2
2010-1-23 21:00,79,1020.2,9.5,0.8
2010-1-23 22:00,80,1020.7,9.5,1.7
2010-1-23 23:00,80,1020.8,9.5,1.3
2010-1-24 00:00,81,1020.2,9.3,2.8
2010-1-24 01:00,82,1019.6,9.2,4
2010-1-24 02:00,83,1019.3,9.1,1.4
2010-1-24 03:00,83,1018.5,9,1.3
2010-1-24 04:00,85,1017.9,9,0.9
2010-1-24 05:00,86,1017.7,8.9,2.4
2010-1-24 06:00,85,1018,9.1,1
2010-1-24 07:00,84,1018.6,9.2,1.9
2010-1-24 08:00,83,1019,9.3,1.1
2010-1-24 09:00,85,1019.3,9.8,2.3
2010-1-24 10:00,84,1019.9,10.1,3.3
2010-1-24 11:00,82,1019.7,10.6,4.9
2010-1-24 12:00,78,1018.5,11.4,5.8
2010-1-24 13:00,79,1017.4,11.7,7
2010-1-24 14:00,79,1016.3,11.9,8.2
2010-1-24 15:00,80,1016,11.8,8.9
2010-1-24 16:00,82,1015.8,11.8,1
2010-1-24 17:00,82,1016,11.9,1.5
2010-1-24 18:00,82,1016.4,11.7,2.5
2010-1-24 19:00,82,1016.7,11.8,3.3
2010-1-24 20:00,83,1017.1,11.9,4
2010-1-24 21:00,83,1017.4,11.9,4.7
2010-1-24 22:00,83,1017.5,12,5.6
2010-1-24 23:00,83,1017,12,0.4
2010-1-25 00:00,82,1016.9,12,2.1
2010-1-25 01:00,83,1017,11.9,4
2010-1-25 02:00,89,1017.2,11.5,5.4
2010-1-25 03:00,91,1016.8,11.7,0.7
2010-1-25 04:00,90,1016.5,12,1.7
2010-1-25 05:00,90,1016.6,12.4,1.4
2010-1-25 06:00,91,1016.9,12.7,0.1
2010-1-25 07:00,92,1018,13,1.5
2010-1-25 08:00,92,1018.7,12.8,2.9
2010-1-25 09:00,92,1019.1,13.2,4.6
2010-1-25 10:00,89,1019.9,14.1,6.4
2010-1-25 11:00,82,1019.8,15.5,7.4
2010-1-25 12:00,78,1019,16.2,9.5
2010-1-25 13:00,72,1018,17.5,11.7
2010-1-25 14:00,70,1017.2,17.4,14.4
2010-1-25 15:00,66,1016.6,18.3,1.8
2010-1-25 16:00,65,1016.3,18.6,2
2010-1-25 17:00,65,1017.1,17.6,3.7
2010-1-25 18:00,67,1018.2,16.4,1.7
2010-1-25 19:00,67,1018.9,15.5,1.5
2010-1-25 20:00,66,1019.7,14.8,4
2010-1-25 21:00,66,1020,14.1,6.3
2010-1-25 22:00,67,1020.3,13.4,8.3
2010-1-25 23:00,66,1020.4,13.4,10.3
2010-1-26 00:00,71,1020.5,12.8,0.8
2010-1-26 01:00,71,1020.8,12.6,1.4
2010-1-26 02:00,70,1020.5,12.4,3.8
2010-1-26 03:00,70,1020.1,12.1,5.5
2010-1-26 04:00,67,1019.6,12.1,7
2010-1-26 05:00,67,1020,12,1.8
2010-1-26 06:00,68,1020.6,11.8,2.1
2010-1-26 07:00,69,1021.1,11.7,4
2010-1-26 08:00,68,1021.4,11.8,5.4
2010-1-26 09:00,67,1022.3,12.1,1.2
2010-1-26 10:00,65,1023,12.8,2.5
2010-1-26 11:00,64,1022.4,13.8,3.6
2010-1-26 12:00,66,1021.3,14,5
2010-1-26 13:00,65,1020.4,14.3,0.8
2010-1-26 14:00,60,1018.6,15.5,1.3
2010-1-26 15:00,57,1017.7,16.4,1
2010-1-26 16:00,60,1017.3,16.3,0.7
2010-1-26 17:00,63,1017.1,16.4,1.1
2010-1-26 18:00,68,1017.6,15.7,2.7
2010-1-26 19:00,68,1017.9,15.2,4.3
2010-1-26 20:00,68,1018.5,15,1.6
2010-1-26 21:00,70,1018.7,14.8,2.5
2010-1-26 22:00,72,1018.7,14.7,1
2010-1-26 23:00,74,1018.8,14.5,1.1
2010-1-27 00:00,74,1018.4,14.4,1.7
2010-1-27 01:00,76,1018.1,14.2,2.6
2010-1-27 02:00,77,1017.4,14.2,3.4
2010-1-27 03:00,78,1016.5,14.2,0.7
2010-1-27 04:00,80,1016.1,14.2,0.5
2010-1-27 05:00,80,1015.8,14.2,0.5
2010-1-27 06:00,84,1016.3,13.9,0.5
2010-1-27 07:00,86,1016.6,13.9,0.5
2010-1-27 08:00,85,1016.8,14.2,0.7
2010-1-27 09:00,80,1017.3,14.7,0.6
2010-1-27 10:00,79,1017.9,15.2,0.9
2010-1-27 11:00,77,1017.2,15.5,0.4
2010-1-27 12:00,73,1016,16.4,0.6
2010-1-27 13:00,74,1014.4,16.5,1.4
2010-1-27 14:00,74,1013.2,17,2.3
2010-1-27 15:00,72,1012.5,17.7,0.7
2010-1-27 16:00,75,1012.4,17.4,0
2010-1-27 17:00,75,1012.3,17.5,0
2010-1-27 18:00,77,1012.8,17.1,0.5
2010-1-27 19:00,77,1013.2,16.7,0.8
2010-1-27 20:00,80,1013.5,16.5,0
2010-1-27 21:00,83,1013.9,16.3,0.2
2010-1-27 22:00,82,1014.2,16.4,0.6
2010-1-27 23:00,82,1014.1,16.4,1.2
2010-1-28 00:00,84,1013.9,16.3,0.4
2010-1-28 01:00,83,1014,16.3,1.2
2010-1-28 02:00,84,1013.5,16.1,2
2010-1-28 03:00,85,1012.8,16.1,0.4
2010-1-28 04:00,85,1012.3,16.1,0.8
2010-1-28 05:00,86,1012.6,16.1,1.3
2010-1-28 06:00,89,1013.1,15.8,1.7
2010-1-28 07:00,91,1013.4,15.6,1.2
2010-1-28 08:00,92,1013.6,16,0
2010-1-28 09:00,91,1014.6,16.3,1
2010-1-28 10:00,89,1014.9,17.3,0.9
2010-1-28 11:00,85,1014.8,18.7,2.1
2010-1-28 12:00,81,1014.3,19.6,0.9
2010-1-28 13:00,76,1013.2,20.8,1
2010-1-28 14:00,72,1012.1,21.9,2.4
2010-1-28 15:00,71,1011.2,22.1,0.8
2010-1-28 16:00,69,1011,22.9,1
2010-1-28 17:00,72,1010.9,22.5,1.6
2010-1-28 18:00,76,1011.1,21.4,1.4
2010-1-28 19:00,84,1011.7,19.6,0.2
2010-1-28 20:00,89,1012.6,18.4,0.7
2010-1-28 21:00,91,1012.9,17.7,0.7
2010-1-28 22:00,92,1013.4,17.3,0.7
2010-1-28 23:00,93,1013.7,17.4,0.4
2010-1-29 00:00,93,1013.9,17.9,0.8
2010-1-29 01:00,93,1013.9,18.2,1.4
2010-1-29 02:00,93,1013.6,18.2,0.4
2010-1-29 03:00,93,1013.5,18,0.8
2010-1-29 04:00,93,1013.3,18.2,0.8
2010-1-29 05:00,93,1013.5,18.1,0.8
2010-1-29 06:00,93,1013.7,17.8,0.8
2010-1-29 07:00,93,1014.5,17.4,0.6
2010-1-29 08:00,93,1015.2,17.9,1.6
2010-1-29 09:00,93,1016.2,18.3,0.7
2010-1-29 10:00,93,1016.8,18.9,0.8
2010-1-29 11:00,93,1016.5,18.9,2
2010-1-29 12:00,92,1015.7,18.9,0.8
2010-1-29 13:00,93,1014.6,19.1,1
2010-1-29 14:00,87,1013.4,19.9,1.6
2010-1-29 15:00,80,1012.6,20.4,2.9
2010-1-29 16:00,79,1012.5,20.7,5
2010-1-29 17:00,74,1012.6,20.5,6.7
2010-1-29 18:00,77,1013.1,20,1.3
2010-1-29 19:00,77,1013.4,19.6,1
2010-1-29 20:00,79,1013.9,19.1,1.9
2010-1-29 21:00,79,1014.2,18.8,2.8
2010-1-29 22:00,80,1014.2,18.6,4.6
2010-1-29 23:00,82,1014.3,18.3,6.2
2010-1-30 00:00,83,1014.3,18,0.9
2010-1-30 01:00,81,1014.1,18,1.8
2010-1-30 02:00,81,1013.7,17.8,3
2010-1-30 03:00,83,1013.5,17.7,3.8
2010-1-30 04:00,82,1013.5,17.7,4.9
2010-1-30 05:00,79,1013.2,17.5,6.5
2010-1-30 06:00,79,1013.6,17.3,7.6
2010-1-30 07:00,79,1014.1,17.1,0
2010-1-30 08:00,79,1014.7,17.2,1
2010-1-30 09:00,76,1015.3,17.9,0.8
2010-1-30 10:00,74,1015.6,18.6,0.9
2010-1-30 11:00,68,1014.8,20.3,2.5
2010-1-30 12:00,66,1013.8,20.8,4.7
2010-1-30 13:00,63,1012.7,21.9,5.7
2010-1-30 14:00,61,1011.4,22.8,8.4
2010-1-30 15:00,62,1010.8,23.5,2.5
2010-1-30 16:00,62,1010.6,23.4,4.1
2010-1-30 17:00,64,1010.7,23,1.8
2010-1-30 18:00,68,1011,22.4,1.4
2010-1-30 19:00,70,1011.2,22,2
2010-1-30 20:00,75,1011.9,21.4,3
2010-1-30 21:00,78,1012.1,20.7,4.6
2010-1-30 22:00,79,1012.5,20.5,5.6
2010-1-30 23:00,79,1012.6,20.5,6.4
2010-1-31 00:00,78,1012.6,20.2,8
2010-1-31 01:00,79,1012.5,20,0.5
2010-1-31 02:00,82,1012.2,19.6,1
2010-1-31 03:00,85,1012,19.4,1.4
2010-1-31 04:00,85,1012.1,19.4,1.1
2010-1-31 05:00,84,1012,19.3,2.2
2010-1-31 06:00,87,1012.5,18.8,0.9
2010-1-31 07:00,87,1012.8,18.6,1.3
2010-1-31 08:00,87,1013.2,18.7,2.5
2010-1-31 09:00,81,1013.8,20,3.5
2010-1-31 10:00,77,1014,20.9,4.6
2010-1-31 11:00,71,1013.2,23,6.3
2010-1-31 12:00,70,1012.2,23.5,7.2
2010-1-31 13:00,62,1011.2,25.2,1.3
2010-1-31 14:00,59,1010.3,26.2,2.8
2010-1-31 15:00,60,1009.7,26,0.8
2010-1-31 16:00,58,1009.4,25.8,1.3
2010-1-31 17:00,61,1009.4,25.6,1.2
2010-1-31 18:00,69,1009.3,23.9,3.5
2010-1-31 19:00,76,1009.5,22.6,5.1
2010-1-31 20:00,81,1010,21.4,1.2
2010-1-31 21:00,84,1010.6,20.6,2.1
2010-1-31 22:00,85,1010.8,20.3,1
2010-1-31 23:00,88,1010.9,19.8,2
2010-2-1 00:00,90,1011,19.2,1.2
2010-2-1 01:00,91,1011,19.1,2.1
2010-2-1 02:00,91,1010.8,19.2,1.4
2010-2-1 03:00,92,1010.6,19.2,2.4
2010-2-1 04:00,93,1010.7,19,3.2
2010-2-1 05:00,93,1010.6,19.1,4
2010-2-1 06:00,92,1011.1,19.2,4.9
2010-2-1 07:00,91,1011,19.3,1.1
2010-2-1 08:00,89,1011.8,19.5,0.9
2010-2-1 09:00,86,1012.6,20.1,0.8
2010-2-1 10:00,83,1013.4,20.4,0.6
2010-2-1 11:00,78,1012.7,21.3,1.3
2010-2-1 12:00,70,1011.7,23,1.3
2010-2-1 13:00,70,1010.8,23,2.1
2010-2-1 14:00,66,1009.5,24.1,1.5
2010-2-1 15:00,64,1008.7,24.3,2.2
2010-2-1 16:00,61,1008.5,24.7,3
2010-2-1 17:00,63,1008.7,24.4,0.5
2010-2-1 18:00,70,1008.9,23.1,1.3
2010-2-1 19:00,79,1009.3,21.4,0.2
2010-2-1 20:00,82,1009.6,20.6,0.7
2010-2-1 21:00,86,1009.6,20.3,1.2
2010-2-1 22:00,88,1009.4,19.8,1.6
2010-2-1 23:00,82,1009.4,20.7,1
2010-2-2 00:00,87,1009.4,19.8,1.9
2010-2-2 01:00,89,1009.4,19.5,1.1
2010-2-2 02:00,90,1009.2,19,1.8
2010-2-2 03:00,91,1009.1,19.1,0.4
2010-2-2 04:00,92,1008.9,18.6,0.8
2010-2-2 05:00,91,1009.2,18.8,0.8
2010-2-2 06:00,92,1009.8,18.9,0.7
2010-2-2 07:00,91,1010.4,19,0.5
2010-2-2 08:00,90,1011,19.3,0.6
2010-2-2 09:00,86,1011.3,20.3,2.8
2010-2-2 10:00,83,1012.2,20.8,1.1
2010-2-2 11:00,75,1011.7,22.2,2.8
2010-2-2 12:00,69,1010.7,23,5.7
2010-2-2 13:00,67,1009.8,23.2,8.2
2010-2-2 14:00,71,1009.2,22.4,10.2
2010-2-2 15:00,70,1008.6,22.5,14
2010-2-2 16:00,72,1008.6,22,17
2010-2-2 17:00,73,1009,22,20.5
2010-2-2 18:00,75,1009.7,21.4,23.2
2010-2-2 19:00,78,1009.9,20.7,26.6
2010-2-2 20:00,80,1010.3,20.4,28.5
2010-2-2 21:00,80,1010.7,20.5,30.6
2010-2-2 22:00,80,1010.8,20.3,32.4
2010-2-2 23:00,79,1011.1,20.2,33.8
2010-2-3 00:00,80,1011.1,20.1,35.3
2010-2-3 01:00,80,1011,20,36.9
2010-2-3 02:00,80,1010.7,19.9,38.4
2010-2-3 03:00,81,1010.4,19.7,1.2
2010-2-3 04:00,81,1010.4,19.5,1.1
2010-2-3 05:00,82,1010.6,19.3,2.7
2010-2-3 06:00,82,1011,19.2,0.7
2010-2-3 07:00,81,1011.6,19.3,1.1
2010-2-3 08:00,81,1012.1,19.4,1.2
2010-2-3 09:00,80,1012.3,19.8,0.5
2010-2-3 10:00,79,1013,20.2,1.5
2010-2-3 11:00,79,1012.7,20.4,1.5
2010-2-3 12:00,76,1011.9,21,2.3
2010-2-3 13:00,75,1010.6,21.5,3.9
2010-2-3 14:00,76,1009.9,21.5,4.8
2010-2-3 15:00,76,1009.7,21.6,5.4
2010-2-3 16:00,77,1009.7,21,1.2
2010-2-3 17:00,88,1010.3,19,2.2
2010-2-3 18:00,89,1010.7,18.6,0
2010-2-3 19:00,88,1011.4,18.6,0.8
2010-2-3 20:00,88,1012.5,18.3,1.7
2010-2-3 21:00,91,1012.9,17.9,2.9
2010-2-3 22:00,91,1013,17.3,0.7
2010-2-3 23:00,92,1012.8,17.5,1.3
2010-2-4 00:00,92,1012.7,17.5,0.5
2010-2-4 01:00,92,1012.8,17.1,0.9
2010-2-4 02:00,93,1012.4,17,1.5
2010-2-4 03:00,92,1012.3,16.7,2.7
2010-2-4 04:00,93,1012.1,16.2,3.7
2010-2-4 05:00,93,1012.1,16,4.9
2010-2-4 06:00,93,1012.8,15.9,6.1
2010-2-4 07:00,93,1013.6,15.6,7.2
2010-2-4 08:00,93,1013.8,15.6,8
2010-2-4 09:00,93,1014.1,15.8,1.1
2010-2-4 10:00,93,1014.7,16,0.5
2010-2-4 11:00,93,1014.6,15.9,1
2010-2-4 12:00,92,1014,15.7,2.3
2010-2-4 13:00,92,1012.4,15.6,3.2
2010-2-4 14:00,93,1011.9,15.4,4.5
2010-2-4 15:00,93,1011.1,15.6,5.5
2010-2-4 16:00,92,1011.1,15.6,7.2
2010-2-4 17:00,92,1011.7,15.3,7.9
2010-2-4 18:00,93,1012,15.4,0.4
2010-2-4 19:00,93,1012.2,15.5,1.1
2010-2-4 20:00,93,1012.7,15.4,2
2010-2-4 21:00,93,1012.9,15.6,2.8
2010-2-4 22:00,92,1013.2,15.6,3.8
2010-2-4 23:00,92,1013.1,15.6,5.1
2010-2-5 00:00,92,1012.9,15.4,5.9
2010-2-5 01:00,92,1012.5,15.4,6.7
2010-2-5 02:00,91,1012.7,15.5,7.7
2010-2-5 03:00,91,1012.2,15.4,8.6
2010-2-5 04:00,91,1012.2,15.4,9.7
2010-2-5 05:00,92,1012,15,10.9
2010-2-5 06:00,92,1012.5,15.2,11.6
2010-2-5 07:00,92,1013.3,15.5,12.2
2010-2-5 08:00,91,1014,15.5,13
2010-2-5 09:00,92,1014.3,16.2,13.6
2010-2-5 10:00,85,1014.4,17.5,1.7
2010-2-5 11:00,84,1014.5,17.8,3.1
2010-2-5 12:00,82,1013.4,18.1,1.5
2010-2-5 13:00,80,1012.3,18.6,0.7
2010-2-5 14:00,80,1011,18.9,1.1
2010-2-5 15:00,81,1010.6,18.2,1.1
2010-2-5 16:00,82,1010.3,18.2,1.8
2010-2-5 17:00,83,1010.9,17.7,2.8
2010-2-5 18:00,87,1011.3,17.3,0.4
2010-2-5 19:00,88,1011.8,17.2,0.9
2010-2-5 20:00,88,1012.2,17.3,0.2
2010-2-5 21:00,89,1012.4,17.5,0.7
2010-2-5 22:00,89,1012.7,17.5,0.7
2010-2-5 23:00,90,1013,17.6,0.9
2010-2-6 00:00,91,1012.7,17.4,1.5
2010-2-6 01:00,92,1012,17.8,0.7
2010-2-6 02:00,92,1011.5,17.8,1.3
2010-2-6 03:00,92,1011.2,17.8,0.6
2010-2-6 04:00,92,1010.8,17.8,0
2010-2-6 05:00,92,1010.6,17.8,0.5
2010-2-6 06:00,92,1011.1,17.8,0.9
2010-2-6 07:00,91,1011.9,18,2
2010-2-6 08:00,89,1012.6,18.2,1.1
2010-2-6 09:00,85,1012.9,18.9,2.3
2010-2-6 10:00,80,1013.2,20,3.9
2010-2-6 11:00,77,1013.3,20.7,6
2010-2-6 12:00,75,1012.3,21.5,1.8
2010-2-6 13:00,74,1011.2,21.6,2.9
2010-2-6 14:00,78,1010.5,20.9,5.2
2010-2-6 15:00,78,1010,20.6,7.7
2010-2-6 16:00,84,1010.3,20,8.9
2010-2-6 17:00,85,1010.8,19.7,10.9
2010-2-6 18:00,86,1010.9,19.7,12.3
2010-2-6 19:00,86,1011.7,19.7,14.5
2010-2-6 20:00,90,1012.1,19.2,15.9
2010-2-6 21:00,91,1012.8,19.1,17.3
2010-2-6 22:00,91,1012.8,18.9,18.3
2010-2-6 23:00,92,1013,18.7,19.6
2010-2-7 00:00,92,1012.9,18.6,1.4
2010-2-7 01:00,92,1012.6,18.4,2.8
2010-2-7 02:00,91,1012.7,18.4,3.9
2010-2-7 03:00,91,1012.4,18.3,4.8
2010-2-7 04:00,90,1012,18.2,1.7
2010-2-7 05:00,90,1011.9,18.2,2.6
2010-2-7 06:00,90,1012.1,18.1,1.5
2010-2-7 07:00,90,1012.4,18.1,2.1
2010-2-7 08:00,89,1013,18.1,3.6
2010-2-7 09:00,88,1013.5,18.4,1.5
2010-2-7 10:00,90,1014.5,18.3,1.2
2010-2-7 11:00,92,1014.5,17.8,1
2010-2-7 12:00,92,1013.3,18.1,2.3
2010-2-7 13:00,91,1012.6,18.4,4.6
2010-2-7 14:00,90,1012.2,18.5,6.1
2010-2-7 15:00,91,1011.2,18.5,1.2
2010-2-7 16:00,91,1010.9,18.6,2.9
2010-2-7 17:00,92,1011.3,18.7,1.1
2010-2-7 18:00,92,1012.1,18.5,1.1
2010-2-7 19:00,93,1012,18.4,2.7
2010-2-7 20:00,93,1012.8,18.4,1.3
2010-2-7 21:00,93,1013.2,18.1,0.7
2010-2-7 22:00,93,1013.1,18.1,1.1
2010-2-7 23:00,93,1013.4,18.1,2.5
2010-2-8 00:00,93,1013.3,18,0
2010-2-8 01:00,93,1013.1,17.9,0.6
2010-2-8 02:00,93,1012.4,17.8,1.3
2010-2-8 03:00,93,1011.7,17.9,1.3
2010-2-8 04:00,93,1011.2,17.8,0.5
2010-2-8 05:00,93,1011,17.7,0.6
2010-2-8 06:00,93,1011.2,17.7,1.6
2010-2-8 07:00,93,1011.7,17.6,2.3
2010-2-8 08:00,92,1012.3,17.9,0.8
2010-2-8 09:00,89,1012.5,18.7,0.9
2010-2-8 10:00,85,1012.9,19.3,2.6
2010-2-8 11:00,80,1012.3,20.7,1.7
2010-2-8 12:00,76,1011.7,20.9,0.8
2010-2-8 13:00,76,1010.4,21.2,2.9
2010-2-8 14:00,77,1009.2,21.3,4.9
2010-2-8 15:00,78,1008.4,21.4,6.5
2010-2-8 16:00,81,1008,21.2,7.9
2010-2-8 17:00,86,1008.2,20.8,9.1
2010-2-8 18:00,90,1008.7,20.1,10.7
2010-2-8 19:00,92,1008.7,19.9,12.6
2010-2-8 20:00,92,1009.2,20,14.8
2010-2-8 21:00,92,1009.5,20,16.4
2010-2-8 22:00,92,1009.5,20.2,18
2010-2-8 23:00,91,1009.6,20.2,1.1
2010-2-9 00:00,91,1009.8,20.2,1
2010-2-9 01:00,91,1009.9,20,1.9
2010-2-9 02:00,92,1009,20,1.3
2010-2-9 03:00,92,1008.8,20,2.1
2010-2-9 04:00,93,1008.2,20,1.1
2010-2-9 05:00,93,1008.1,20.5,2.8
2010-2-9 06:00,93,1008.5,20.6,4.6
2010-2-9 07:00,93,1009.2,20.7,6.9
2010-2-9 08:00,92,1010.2,21.1,8.1
2010-2-9 09:00,92,1010.7,21.3,9.7
2010-2-9 10:00,89,1010.8,22.3,11.4
2010-2-9 11:00,83,1010.3,24,1.4
2010-2-9 12:00,72,1009.2,25.4,3.4
2010-2-9 13:00,73,1007.8,25.4,2.4
2010-2-9 14:00,78,1007.1,24.4,4.7
2010-2-9 15:00,81,1006.6,24,7.2
2010-2-9 16:00,84,1006.3,23.7,9.8
2010-2-9 17:00,83,1006.9,23.6,12
2010-2-9 18:00,84,1007,23.3,14.3
2010-2-9 19:00,86,1006.9,22.9,17.3
2010-2-9 20:00,86,1007.3,22.7,1.4
2010-2-9 21:00,87,1007.6,22.6,2.1
2010-2-9 22:00,88,1007.9,22.4,4.1
2010-2-9 23:00,89,1007.9,22.4,5.5
2010-2-10 00:00,89,1007.9,22.4,8.1
2010-2-10 01:00,90,1007.3,21.9,10.1
2010-2-10 02:00,91,1007.3,21.6,11.8
2010-2-10 03:00,91,1007.2,21.5,13.1
2010-2-10 04:00,91,1007,21.4,13.9
2010-2-10 05:00,91,1007.2,21.2,15.2
2010-2-10 06:00,92,1007.8,21.2,1.1
2010-2-10 07:00,92,1008.1,21.3,1.4
2010-2-10 08:00,91,1008.4,21.5,3.4
2010-2-10 09:00,88,1008.8,22.4,6
2010-2-10 10:00,84,1009.1,23.5,7.5
2010-2-10 11:00,80,1008.9,24.5,8.9
2010-2-10 12:00,77,1008.2,24.8,11.1
2010-2-10 13:00,79,1007.1,24.7,13.9
2010-2-10 14:00,77,1005.8,25,16.3
2010-2-10 15:00,74,1005.3,25.7,1.9
2010-2-10 16:00,70,1004.8,26.2,3.6
2010-2-10 17:00,65,1005.3,26.4,3
2010-2-10 18:00,69,1005.6,25.3,5.3
2010-2-10 19:00,71,1006.1,24.7,7.8
2010-2-10 20:00,81,1006.8,23.6,9.7
2010-2-10 21:00,84,1007.7,23.1,11.7
2010-2-10 22:00,84,1007.9,23.2,13.4
2010-2-10 23:00,86,1007.3,22.7,15.4
2010-2-11 00:00,87,1007.1,22.4,17.3
2010-2-11 01:00,87,1007,22.4,19.1
2010-2-11 02:00,87,1006.6,22.2,20.6
2010-2-11 03:00,87,1006.2,22.3,22.5
2010-2-11 04:00,88,1006.7,22.1,0.8
2010-2-11 05:00,89,1006.6,21.9,1.5
2010-2-11 06:00,90,1007.3,21.7,1.3
2010-2-11 07:00,89,1008.4,21.9,2.6
2010-2-11 08:00,86,1009.1,22.7,1.1
2010-2-11 09:00,79,1009.6,24,3.9
2010-2-11 10:00,76,1009.8,24.9,2.3
2010-2-11 11:00,68,1009.6,26.2,1.5
2010-2-11 12:00,65,1008.8,27,3.7
2010-2-11 13:00,62,1007.9,27.9,2
2010-2-11 14:00,62,1006.9,27.5,3.9
2010-2-11 15:00,69,1006.7,26.5,1.7
2010-2-11 16:00,66,1006.3,26.9,2.2
2010-2-11 17:00,69,1006.9,26.5,4.8
2010-2-11 18:00,74,1007.5,25.5,7.4
2010-2-11 19:00,78,1008.1,24.7,2.1
2010-2-11 20:00,64,1009.7,21.8,2.5
2010-2-11 21:00,68,1011.1,18.7,4.8
2010-2-11 22:00,66,1012,16.7,8.5
2010-2-11 23:00,68,1013.1,14.3,12.6
2010-2-12 00:00,70,1013.8,14.1,17.2
2010-2-12 01:00,70,1014.5,13.2,21.4
2010-2-12 02:00,71,1014.8,12.4,23.5
2010-2-12 03:00,72,1015.8,11.8,2.1
2010-2-12 04:00,73,1016,11.1,5.7
2010-2-12 05:00,70,1016.4,10.8,9.4
2010-2-12 06:00,68,1017.4,10.5,2.6
2010-2-12 07:00,68,1018.2,10.4,2.5
2010-2-12 08:00,66,1019.1,10.3,5.5
2010-2-12 09:00,66,1019.9,10.4,8
2010-2-12 10:00,63,1020.4,10.5,2.4
2010-2-12 11:00,61,1020.3,10.8,3.2
2010-2-12 12:00,66,1020.2,10.1,7.1
2010-2-12 13:00,63,1019.6,10.2,10.5
2010-2-12 14:00,60,1018.7,10.7,12.8
2010-2-12 15:00,61,1018.4,10.5,15.8
2010-2-12 16:00,62,1018.5,10.1,18.8
2010-2-12 17:00,63,1018.7,9.7,21
2010-2-12 18:00,64,1019.3,9.3,2.7
2010-2-12 19:00,78,1019.7,8,3.1
2010-2-12 20:00,83,1020.7,7.3,2
2010-2-12 21:00,83,1021,7.1,2
2010-2-12 22:00,84,1021.4,6.9,3.7
2010-2-12 23:00,86,1021.6,6.7,1.6
2010-2-13 00:00,86,1021.4,6.5,1.9
2010-2-13 01:00,87,1021.2,6.2,2.8
2010-2-13 02:00,87,1020.7,6.1,2
2010-2-13 03:00,87,1019.8,6.2,3.7
2010-2-13 04:00,87,1019.1,6,2.8
2010-2-13 05:00,88,1019.2,5.7,5.3
2010-2-13 06:00,89,1018.9,5.7,7
2010-2-13 07:00,88,1019.8,5.7,8
2010-2-13 08:00,89,1019.8,5.8,1.6
2010-2-13 09:00,89,1020.2,6.1,1.5
2010-2-13 10:00,89,1020.3,6.3,1.9
2010-2-13 11:00,86,1020,7,3.2
2010-2-13 12:00,84,1018.9,7.5,1.1
2010-2-13 13:00,85,1017,7.7,1.4
2010-2-13 14:00,84,1015.3,8,4
2010-2-13 15:00,84,1014.2,8.3,5.7
2010-2-13 16:00,85,1013.5,8.4,0.9
2010-2-13 17:00,89,1013.7,8.3,1.1
2010-2-13 18:00,91,1013.3,8.1,2.1
2010-2-13 19:00,92,1013.4,8.2,2.9
2010-2-13 20:00,92,1013.8,8.3,1.2
2010-2-13 21:00,93,1013.2,8.6,0.9
2010-2-13 22:00,92,1013.4,9,0.4
2010-2-13 23:00,92,1013.5,9.4,0.6
2010-2-14 00:00,92,1013.5,9.1,1
2010-2-14 01:00,92,1013.1,9.3,0.5
2010-2-14 02:00,92,1012.9,9.6,1
2010-2-14 03:00,93,1011.9,9.2,2
2010-2-14 04:00,93,1012,9.1,3.6
2010-2-14 05:00,93,1011.5,9.2,5.2
2010-2-14 06:00,93,1012.1,9.3,7.5
2010-2-14 07:00,93,1012.3,9.2,9
2010-2-14 08:00,93,1013.5,9.4,1.5
2010-2-14 09:00,92,1013.5,9.8,1.6
2010-2-14 10:00,92,1013.4,10.2,2.6
2010-2-14 11:00,92,1013.4,10.5,0.9
2010-2-14 12:00,90,1012.9,11,1.6
2010-2-14 13:00,89,1012.3,11.1,3.6
2010-2-14 14:00,86,1011.1,11.1,6
2010-2-14 15:00,87,1010.6,10.7,7.4
2010-2-14 16:00,89,1010.9,10,9.7
2010-2-14 17:00,88,1010.9,9.9,1.7
2010-2-14 18:00,89,1011.7,9.7,1
2010-2-14 19:00,89,1012.5,9.4,4.3
2010-2-14 20:00,88,1013.5,9.4,6.4
2010-2-14 21:00,87,1013.8,9.4,1.3
2010-2-14 22:00,85,1014.1,9.3,2
2010-2-14 23:00,83,1014.5,9.3,2.8
2010-2-15 00:00,82,1014.9,9.2,1.6
2010-2-15 01:00,87,1014.8,8.6,3.3
2010-2-15 02:00,85,1014.8,8.4,6.1
2010-2-15 03:00,87,1015.1,8.1,8
2010-2-15 04:00,83,1014.5,8,3.1
2010-2-15 05:00,83,1014.5,7.9,1.9
2010-2-15 06:00,82,1015,7.9,3.7
2010-2-15 07:00,81,1015.9,7.9,1.6
2010-2-15 08:00,78,1016.6,7.9,2
2010-2-15 09:00,74,1017.4,8.1,2.6
2010-2-15 10:00,73,1018.2,8.3,4.8
2010-2-15 11:00,72,1018.9,8.6,2.4
2010-2-15 12:00,72,1018.5,8.8,4.9
2010-2-15 13:00,72,1017.8,8.7,1.4
2010-2-15 14:00,73,1016.5,8.9,3.3
2010-2-15 15:00,74,1016,8.7,1.5
2010-2-15 16:00,73,1016.2,8.4,4.4
2010-2-15 17:00,75,1016.6,8.2,6.6
2010-2-15 18:00,76,1017,7.8,1.7
